Loyalty#,누적가치,Customer Name,alert
626594.0,7706.04,Kareen Beechum,no
626600.0,9118.93,Ruby Barde,no
626632.0,8235.75,Viviana Lamore,no
626663.0,6521.37,Dorcas Lacassagne,no
626664.0,5678.05,Caryl Fulvio,no
626671.0,5926.39,Sol Kellaway,no
626705.0,4260.77,Rhiannon Elsberry,no
626727.0,31934.62,Theresa Humerick,no
626728.0,9369.24,Ines Abbinanti,no
626736.0,2551.23,Margart Klemke,no
626746.0,8099.84,Lesli Packwood,no
626759.0,8311.14,Carita Walthall,no
626762.0,4794.96,Delinda Olives,no
626767.0,8840.5,Adrian Drylie,no
626810.0,16985.5,Franchesca Sideris,no
626873.0,7388.73,Micah Katzenberg,no
626889.0,12023.75,Kiana Bruff,no
626894.0,2393.04,Chasity Headlon,no
626969.0,6802.07,Geraldo Hickory,no
626972.0,13110.72,Epifania Leedy,no
626973.0,6803.62,Noelle Harbour,no
627031.0,8123.02,Larita Dance,no
627061.0,37765.28,Rheba Rickel,no
627077.0,6109.14,Florence Oshea,no
627085.0,5037.48,Cruz Raquel,no
627090.0,7150.23,Fritz Gentelia,no
627093.0,17116.08,Toni Kinnon,no
627107.0,5220.28,Norris Chaudhry,no
627112.0,4334.06,Johnny Kanarek,no
627114.0,9036.119999999999,Willard Heifner,no
627117.0,8485.38,Lon Alltop,no
627124.0,30850.59,Nikole Linehan,no
627129.0,5182.94,Oma Durtschi,no
627144.0,8183.86,Georgene Boblitt,no
627173.0,4419.12,Myrle Cuzick,no
627179.0,4293.01,Lavenia Bascetta,no
627184.0,6889.62,Ramiro Shifflett,no
627191.0,10053.55,Lauretta Permenter,no
627212.0,7782.13,Hong Knockaert,no
627244.0,7440.92,Erinn Kines,no
627278.0,10004.75,Russell Reny,no
627284.0,25430.31,Nikia Linch,no
627297.0,2402.33,Ellen Lybert,no
627298.0,8826.96,Belkis Lyall,no
627316.0,2600.0,Lavelle Adamcik,no
627346.0,42432.75,Angel Cockran,no
627354.0,16484.02,Pam Chiara,no
627373.0,2397.04,Dedra Durun,no
627401.0,16004.62,Larisa Previte,no
627428.0,24330.989999999998,Jame Haddan,no
627429.0,23187.15,Camilla Vien,no
627463.0,4905.32,Vannesa Small,no
627485.0,7480.8,Deloras Altic,no
627489.0,9430.58,Margareta Weigelt,no
627491.0,4076.63,Ladonna Lovaglio,no
627502.0,4908.21,Minda Suthar,no
627505.0,20957.61,Cecille Allcorn,no
627522.0,2882.35,Sammie Solhjem,no
627537.0,2514.43,Claudie Rudie,no
627568.0,11971.98,Adella Bauers,no
627601.0,18018.63,Geraldo Maxim,no
627603.0,4929.55,Ferdinand Zvorsky,no
627613.0,8196.08,Kristan Stickrath,no
627616.0,20171.96,Nadine Fawson,no
627650.0,4698.88,Daniela Kibble,no
627657.0,4109.79,Jacinda Wielgosz,no
627659.0,17497.52,Stephani Streib,no
627660.0,3123.08,Larisa Phildor,no
627670.0,6066.12,Zack Bowdry,no
627701.0,2659.71,Terina Goring,no
627702.0,7236.86,Venus Hardinson,no
627731.0,11315.2,Tiffani Goodhile,no
627772.0,10082.9,Danilo Finerty,no
627778.0,6788.08,Jacalyn Freyre,no
627790.0,5645.4,Leopoldo Smithwick,no
627791.0,10215.24,Mae Woloszczak,no
627798.0,15445.66,Penny Margosian,no
627806.0,8276.44,Chin Collard,no
627826.0,5420.34,Suzy Falci,no
627844.0,5426.14,Sherley Eustache,no
627860.0,6941.87,Rosaline Lumley,no
627869.0,2753.78,Deon Ladtkow,no
627886.0,32269.85,Lilli Bibber,no
627893.0,4554.91,Chastity Parekh,no
627906.0,7153.67,Annmarie Mcatee,no
627913.0,5322.29,Zetta Romos,no
627915.0,16874.33,Paris Salido,no
627941.0,5692.68,Alethia Getter,no
627967.0,2989.96,Toby Vanhandel,no
627970.0,5821.79,Douglass Renker,no
628017.0,8763.45,Anthony Buntenbach,no
628029.0,30612.44,Lauren Banks,no
628081.0,7858.05,Johnnie Abellera,no
628096.0,5595.84,Dorinda Tamaro,no
628099.0,45674.28,Estella Sturghill,no
628101.0,9453.74,Roslyn Curlee,no
628109.0,12263.32,Bernice Shutt,no
628130.0,2714.65,Jocelyn Dominiak,no
628146.0,21639.84,Marci Deady,no
628155.0,2414.64,Ryann Othman,no
628169.0,5278.65,Marquita Coston,no
628179.0,21205.38,Kirby Radabaugh,no
628180.0,4369.7,Elijah Hartleben,no
628183.0,8200.79,Justina Mardis,no
628186.0,5641.36,Else Lindbo,no
628193.0,7633.82,Domenica Filsaime,no
628210.0,4334.06,Thomasine Sidney,no
628211.0,3644.83,Bunny Calonsag,no
628236.0,10331.14,Rosalie Yahne,no
628258.0,5288.24,Felicia Bowser,no
628267.0,6216.1,Burt Murril,no
628320.0,9795.48,Edward Schlauch,no
628334.0,7247.5,Emilia Peacemaker,no
628409.0,5285.86,Lan Phu,no
628431.0,16473.84,Jacquelyne Meach,no
628452.0,3038.11,Eddy Clayter,no
628475.0,12515.18,Zoe Latin,no
628484.0,41548.04,Elvira Couron,no
628502.0,3997.48,Kizzie Snay,no
628505.0,25502.73,Joane Heverin,no
628514.0,2540.55,Russ Shalam,no
628532.0,18767.55,Sacha Fenlon,no
628533.0,10003.25,Jeffery Peles,no
628566.0,7434.68,Lachelle Callahan,no
628567.0,4572.04,Alva Dubs,no
628572.0,11044.22,Judi Kennie,no
628578.0,36695.64,Ava Wippert,no
628586.0,5091.1,Dion Ruffalo,no
628596.0,15442.73,Dee Minick,no
628599.0,17793.61,Joslyn Frabotta,no
628602.0,6880.47,Madelene Stalling,no
628618.0,13736.13,Jerald Kofutua,no
628632.0,3857.95,Pearlene Brusco,no
628633.0,8069.86,Angie Haws,no
628657.0,18739.28,Laurence Eilert,no
628663.0,4866.18,Nancie Swolley,no
628669.0,3482.04,Darin Irion,no
628687.0,17218.32,Crystle Paske,no
628705.0,4743.62,Shelby Balls,no
628726.0,30204.46,Kimbra Hurme,no
628765.0,8643.95,Ronny Overbey,no
628787.0,41787.9,Fleta Kellin,no
628794.0,18488.7,Lanora Rabenold,no
628806.0,2689.17,Joseph Paavola,no
628808.0,13057.01,Damion Bottiggi,no
628818.0,12516.92,Harmony Busque,no
628824.0,16237.380000000001,Phyllis Maril,no
628837.0,18567.48,Jeffie Sieberg,no
628840.0,24096.24,Salley Debeaumont,no
628844.0,2288.76,Toya Angeloro,no
628860.0,9585.5,Ivory Vonk,no
628866.0,3649.66,Luise Barbadillo,no
628914.0,2787.42,Doria Deloye,no
628917.0,2468.44,Dani Szypowski,no
628924.0,6715.34,Kareem Abolafia,no
628940.0,11389.94,Tristan Marble,no
628952.0,2509.11,Kareem Goosey,no
628961.0,8962.8,Taylor Hlavac,no
629063.0,2454.59,Julian Edes,no
629066.0,55129.48,Hailey Gronquist,yes
629071.0,3007.39,Chase Bedlion,no
629121.0,8159.14,Britta Thedford,no
629134.0,3071.78,Sun Weichbrodt,no
629138.0,6656.15,Ayanna Baines,no
629164.0,6889.1,Bradford Biskup,no
629177.0,2396.19,Yolande Kiyuna,no
629190.0,15081.16,Jose Sockey,no
629226.0,5847.42,Don Fawson,no
629229.0,5398.1,Edmund Faherty,no
629267.0,5032.17,Randy Harrigan,no
629299.0,2444.74,Ernestina Ogutu,no
629313.0,2727.52,Tessa Stokke,no
629318.0,2695.18,Thersa Conkrite,no
629334.0,2499.04,Earlene Grizzard,no
629341.0,5350.37,Davis Glazewski,no
629349.0,30127.0,Maple Torivio,no
629355.0,11160.08,Oma Knollenberg,no
629389.0,12211.6,Cary Benken,no
629394.0,11790.5,Cyndy Filpo,no
629410.0,5233.22,Mila Hora,no
629453.0,5187.65,Keiko Mosseri,no
629467.0,16320.77,Dacia Mulkin,no
629475.0,3489.28,Deshawn Berendt,no
629482.0,8569.36,Nikita Berkbigler,no
629518.0,14439.8,Eldora Siroky,no
629520.0,12600.88,Idalia Dardon,no
629531.0,32139.9,Teodoro Mattas,no
629546.0,8730.42,Ernestina Bandasak,no
629572.0,28743.840000000004,Minta Krzewinski,no
629580.0,6422.14,Tiffaney Lewczyk,no
629631.0,4836.22,Roselyn Boydston,no
629642.0,5275.63,Jazmin Montague,no
629670.0,2759.98,Laurette Caprice,no
629672.0,4486.94,Ayako Polee,no
629678.0,15829.64,Edith Verrecchia,no
629692.0,12487.58,Dara Rubinow,no
629706.0,5748.18,Selena Zampella,no
629713.0,21655.14,Lawana Tozloski,no
629750.0,4525.28,Minta Frederique,no
629753.0,5771.61,Karisa Bertovich,no
629775.0,83369.06999999999,Corliss Sordia,yes
629815.0,4620.39,Jesus Paarmann,no
629842.0,4626.8,Enda Yupe,no
629849.0,8836.03,Cory Dilchand,no
629879.0,61403.16,Tama Coronado,yes
629881.0,34611.38,Robin Lolli,no
629889.0,6513.61,Josie Grossberg,no
629919.0,4558.5,Lucio Dahlem,no
629934.0,12687.15,Arla Borok,no
629958.0,13350.12,Gerard Dreher,no
629966.0,3329.89,Christal Lafata,no
629975.0,3362.67,Dorthea Malikowski,no
629978.0,14084.49,Florinda Flegal,no
629987.0,19161.53,Leia Suares,no
629995.0,11599.66,Octavia Belke,no
630034.0,11702.35,Kali Jennins,no
630036.0,3630.27,Angelo Browing,no
630044.0,2661.03,Temple Teicher,no
630047.0,2644.68,Daren Hinostroza,no
630052.0,38445.86,Vicenta Hernanders,no
630070.0,7463.0,Deena Ruhn,no
630071.0,2392.13,Marita Sernas,no
630082.0,7370.460000000001,Talisha Wreyford,no
630159.0,10196.11,Marissa Mullennex,no
630166.0,7778.67,Winona Drawdy,no
630202.0,109410.90000000001,Adell Willits,yes
630209.0,4031.1,Roma Marcelle,no
630226.0,4849.7,Martin Mazzone,no
630229.0,5110.1,Sonya Kofoed,no
630265.0,22643.83,Iliana Verges,no
630271.0,13727.8,Hollis Stotts,no
630288.0,2513.97,Azzie Morgenstern,no
630290.0,5802.84,Lenny Ciminera,no
630302.0,4916.9,Vaughn Otsuka,no
630303.0,2724.26,Annette Landherr,no
630309.0,7857.3,Xiomara Kinart,no
630320.0,9401.16,Ela Schnopp,no
630326.0,8869.62,Sana Rhoney,no
630338.0,22855.61,Ellsworth Sliman,no
630350.0,3794.96,Kristofer Andrada,no
630396.0,10446.86,Karleen Bowan,no
630462.0,9420.97,Alexander Lopinto,no
630467.0,4191.06,Fredricka Militano,no
630476.0,22563.04,Irwin Burrall,no
630478.0,20715.02,Tamiko Cheverez,no
630487.0,10831.13,Marlo Sein,no
630517.0,6921.97,Alecia Perlmutter,no
630576.0,28699.89,Michal Ambriz,no
630579.0,4700.58,Natashia Bibles,no
630582.0,17966.29,Manual Mcallister,no
630588.0,2199.74,Allen Heidgerken,no
630607.0,5206.76,Carl Gehrig,no
630649.0,11360.94,Raven Donalson,no
630663.0,5085.84,Weston Koestler,no
630689.0,2337.35,Loria Arney,no
630694.0,2580.85,Norman Fruge,no
630711.0,12590.94,Hector Antaya,no
630721.0,28871.32,Lorine Gebers,no
630724.0,12741.85,Beulah Stecklein,no
630732.0,6886.32,Gabriele Bolling,no
630749.0,10829.8,Ike Daiz,no
630775.0,6503.4,Herma Wadley,no
630791.0,3274.04,Samuel Bebber,no
630799.0,8071.36,Kent Frankenfield,no
630809.0,5553.36,Jordan Pregler,no
630869.0,14145.96,Gilberto Shirer,no
630873.0,8698.62,Andrea Tafreshi,no
630878.0,18247.82,Dollie Durfey,no
630880.0,12222.17,Johnie Alie,no
630883.0,5592.46,Darcey Mulvaney,no
630892.0,25640.24,Darin Jund,no
630900.0,3274.19,Anthony Engelken,no
630909.0,2476.59,Jannette Topal,no
630918.0,10103.65,Larraine Mizee,no
630920.0,14761.96,Kathlene Hyatt,no
630953.0,6530.32,Warren Kiner,no
630973.0,15190.65,Analisa Fogelman,no
630984.0,3839.14,Quiana Malewski,no
630996.0,4808.96,Kirk Brosius,no
631003.0,17786.28,Devona Dome,no
631051.0,14552.68,Jolyn Forner,no
631070.0,2784.97,Hipolito Magobet,no
631073.0,2746.9,Lilian Baron,no
631100.0,16473.17,Dorothy Niceswander,no
631118.0,19376.66,Glynda Bordas,no
631136.0,3096.51,Renato Bakanauskas,no
631142.0,10408.97,Chris Godinez,no
631168.0,38496.95,Virginia Reul,no
631190.0,16473.17,Rogelio Kmiecik,no
631200.0,12654.83,Dominique Rieker,no
631211.0,3963.4,Nancie Zuch,no
631228.0,10569.63,Contessa Thormer,no
631232.0,4794.93,Terrell Demoranville,no
631269.0,12883.12,Rachael Moscrip,no
631270.0,2557.59,Lydia Parler,no
631272.0,27528.31,Shala Tranum,no
631282.0,16667.489999999998,Catheryn Tooze,no
631301.0,8672.19,Delsie Tabbert,no
631316.0,10316.849999999999,Mike Quintona,no
631365.0,5256.94,My Eliasen,no
631369.0,19633.06,Sylvia Hodek,no
631379.0,18345.79,Verdell Bonventre,no
631389.0,2635.15,Tawana Aymar,no
631405.0,7583.56,Hiram Sink,no
631406.0,2890.34,Zola Sade,no
631414.0,2756.94,Josiah Darsi,no
631424.0,19363.53,Miyoko Panke,no
631442.0,3728.87,Ethelene Pereria,no
631470.0,4903.15,Lizzie Whiter,no
631496.0,14975.48,Elvis Pintea,no
631515.0,4900.34,Catrice Aujla,no
631543.0,15487.44,Wan Schneidmiller,no
631557.0,5746.15,Casey Bernath,no
631583.0,2552.23,Concha Smolensky,no
631597.0,6660.0,Penni Bears,no
631605.0,13111.11,Vinita Hagstrom,no
631640.0,8324.36,Denae Bodrey,no
631661.0,5460.37,Shaneka Trombetta,no
631683.0,4917.89,Deana Vanegas,no
631692.0,26575.050000000003,Dani Tirey,no
631704.0,3167.66,Sanda Daggs,no
631707.0,2300.33,Natacha Maltas,no
631714.0,26197.41,Aline Okerblom,no
631718.0,5994.23,Selene Sark,no
631723.0,2674.23,Florencia Abruzzese,no
631740.0,43240.14,Agnus Kridler,no
631767.0,8874.55,Suzanna Hall,no
631790.0,20747.78,Mandie Lowthorp,no
631801.0,7149.98,Cary Macrae,no
631821.0,5200.23,Leighann Bensinger,no
631839.0,24849.21,Tracee Landy,no
631853.0,7180.97,Simona Magda,no
631854.0,14230.32,Twanda Stent,no
631869.0,6595.8,Marcy Nakhle,no
631870.0,21794.4,Lita Guice,no
631873.0,3275.16,Octavio Zuercher,no
631877.0,3906.67,Jaimee Hoobler,no
631897.0,11008.28,Josh Prusinski,no
631912.0,9801.29,Rayna Schenkelberg,no
631995.0,10276.48,Calandra Lavinder,no
632002.0,16224.64,Jackson Wigley,no
632013.0,12836.01,Angelique Dorge,no
632014.0,10505.02,Diego Leckington,no
632024.0,7294.85,Verlie Zapalac,no
632037.0,4929.55,Tatum Aschan,no
632063.0,6921.0,Jewell Jemmett,no
632088.0,5095.37,Leandro Cordano,no
632097.0,11610.25,Colleen Nunn,no
632100.0,2305.06,Monserrate Tangri,no
632103.0,3259.89,Margarite Witters,no
632105.0,23277.8,Lorilee Galecki,no
632121.0,10834.87,Jerrod Alsandor,no
632126.0,10827.87,Treva Mcmeekin,no
632130.0,3347.03,Tianna Gearon,no
632138.0,2456.82,Ruthie Squires,no
632143.0,14010.53,Tari Schweer,no
632149.0,2727.08,Adan Iacono,no
632165.0,2369.37,Virgina Coppola,no
632178.0,16333.02,Mollie Nakamoto,no
632180.0,2050.62,Lakia Chauvin,no
632199.0,19690.44,Nidia Toher,no
632209.0,9986.66,Juanita Cappellini,no
632211.0,5333.96,Annika Anthony,no
632213.0,10363.24,Kermit Sin,no
632236.0,16301.97,Craig Hartsock,no
632238.0,28039.66,Domonique Ravenelle,no
632247.0,4582.65,Donette Belgrade,no
632274.0,2319.82,Nisha Pjetrovic,no
632352.0,9988.79,Jovan Tygart,no
632368.0,17223.07,Ashlyn Schobert,no
632378.0,4389.34,Tu Pitruzzello,no
632388.0,5492.39,Reina Manes,no
632395.0,4236.3,Mitchel Hardacre,no
632398.0,22029.75,Eunice Sum,no
632399.0,7434.25,Dorinda Mcphie,no
632406.0,9152.49,Christiane Feighan,no
632412.0,2530.71,Jaime Rathmann,no
632435.0,4982.52,Micki Alloway,no
632442.0,8275.9,Chrystal Zdrojkowski,no
632452.0,14628.5,Ed Kombe,no
632500.0,8842.65,Delphine Colglazier,no
632513.0,9112.27,Harley Woolwine,no
632515.0,2773.46,Harold Quillin,no
632554.0,24561.54,Francesco Pulham,no
632556.0,8672.19,Wilson Wiggens,no
632638.0,3619.06,Maurine Demichele,no
632649.0,3237.31,George Piontkowski,no
632678.0,12206.89,Daina Tenhaeff,no
632686.0,14594.45,Mireya Gaskell,no
632706.0,3313.01,Heather Kristofferson,no
632709.0,11665.1,Emmett Wachtel,no
632710.0,3484.14,Toi Keegan,no
632720.0,5340.54,Tammie Ur,no
632728.0,8025.23,Shamika Aceveda,no
632751.0,18591.55,Olin Ducos,no
632766.0,7601.95,Shanelle Garney,no
632789.0,10793.76,Cristy Quill,no
632793.0,4097.37,Kenneth Mcfan,no
632816.0,8709.85,Zulema Vanalstyne,no
632826.0,5797.46,Crystal Kilberg,no
632846.0,5521.54,India Rozelle,no
632854.0,3954.34,Lanny Dodich,no
632872.0,16438.72,Keli Mulroy,no
632892.0,8896.5,Otto Teissedre,no
632894.0,8458.53,Christi Halprin,no
632898.0,45358.68,Fermina Freiman,no
632919.0,2405.62,Penney Slimak,no
632951.0,44771.3,Devorah Litzau,no
632974.0,7035.97,Norma Deroy,no
632981.0,15759.62,Otto Essex,no
633006.0,10103.099999999999,Jenee Serrand,no
633041.0,2927.52,Kyra Aicklen,no
633045.0,10934.74,Shanell Ziniewicz,no
633067.0,4064.67,Oma Cinotti,no
633068.0,6237.51,Sasha Dicara,no
633083.0,15923.96,Jan Hoyos,no
633093.0,4617.39,Orpha Trenholme,no
633135.0,4473.88,Ryann Rohde,no
633140.0,4957.03,Harry Konno,no
633147.0,6633.14,Carmen Hahm,no
633162.0,2439.93,Alvina Burfeind,no
633173.0,8216.39,Hiedi Nisbit,no
633179.0,23963.96,Lakendra Degolier,no
633180.0,7649.28,Arron Arvay,no
633190.0,6005.21,Hyun Matinez,no
633202.0,2872.67,Julian Quay,no
633239.0,4940.12,Augusta Mccorey,no
633284.0,7675.87,Kelvin Kinkelaar,no
633299.0,7778.53,Diamond Rossotto,no
633330.0,28799.850000000002,Richard Zurmiller,no
633332.0,6121.11,Wynell Tebbs,no
633339.0,29280.32,Jerrod Kawell,no
633341.0,23893.3,Laquanda Scally,no
633385.0,8692.64,Laurine Bartula,no
633391.0,55277.45,Shoshana Faber,yes
633397.0,5861.38,Betsey Bluma,no
633401.0,34611.38,Reva Ballreich,no
633450.0,4737.41,Augustina Barnt,no
633458.0,4990.34,Lauran Kinton,no
633473.0,4428.63,Daphine Ratz,no
633490.0,4170.69,Lucien Rosmarin,no
633499.0,7243.38,Ferdinand Shurkus,no
633512.0,27262.77,Nidia Whitis,no
633518.0,2530.71,Gretchen Rolstad,no
633525.0,7419.84,Marica Ingran,no
633528.0,26933.84,Carri Horesco,no
633561.0,9669.42,Venessa Mittag,no
633564.0,7304.4,Camie Moodie,no
633574.0,13610.11,Caitlin Colquitt,no
633576.0,19606.36,Sterling Byron,no
633578.0,2231.79,Hugh Stroth,no
633602.0,20714.94,Mario Buccellato,no
633611.0,129237.52,Blake Bresette,yes
633627.0,7549.72,Christal Caci,no
633631.0,5808.93,Sheridan Espericueta,no
633640.0,15550.19,Elisha Kenyon,no
633664.0,21272.18,Selene Nesslein,no
633671.0,8101.02,Christy Memo,no
633673.0,8458.91,Sol Hise,no
633684.0,49672.29,Jacqualine Leukuma,no
633701.0,26159.699999999997,Jacquelyn Niskala,no
633729.0,5419.08,Marvis Uncapher,no
633734.0,5728.58,Bernie Scheidecker,no
633744.0,2700.99,Lean Lipitz,no
633749.0,10990.59,Hillary Heatherington,no
633787.0,12282.84,Tomas Chirino,no
633802.0,13372.33,Elvera Pecinousky,no
633861.0,2730.97,Alisia Kempton,no
633874.0,9210.08,Karima Piselli,no
633897.0,9171.0,Fay Leipold,no
633910.0,9902.39,Vernon Wilbanks,no
633916.0,2497.46,Linh Neary,no
633938.0,13869.93,Abbey Zwiefelhofer,no
633957.0,5372.91,Preston Prator,no
633992.0,17596.62,Akilah Giarrano,no
633994.0,17995.87,Son Benfield,no
633999.0,5028.58,Fernande Vilt,no
634051.0,27937.75,Kena Rosso,no
634073.0,8432.82,Mary Akins,no
634086.0,4931.26,Sung Havir,no
634095.0,5421.62,Emery Mcglathery,no
634109.0,8772.56,Minh Buchwald,no
634119.0,8396.61,Starla Rusnak,no
634168.0,8083.92,Trent Fluke,no
634170.0,4867.38,Helaine Kapitula,no
634172.0,8672.81,Gwyn Bel,no
634173.0,4422.41,Sal Alcock,no
634181.0,24337.48,Angila Borg,no
634185.0,11157.75,Michaela Downton,no
634189.0,5176.58,Marty Granfield,no
634191.0,4475.42,Virgen Howdyshell,no
634203.0,13883.33,Philomena Gitlin,no
634210.0,5495.18,Agnes Bayardo,no
634220.0,2936.73,Tiera Heise,no
634266.0,2551.23,Sheridan Hoscheit,no
634269.0,14648.58,Lynn Caparros,no
634278.0,22720.92,Herlinda Berlinger,no
634297.0,29073.58,Lavonia Ruh,no
634328.0,19673.690000000002,Shakita Takiguchi,no
634374.0,15993.2,Kassandra Bascas,no
634378.0,18975.46,Lynna Veazie,no
634383.0,10656.88,Ana Margison,no
634385.0,5524.31,Pauletta Prudom,no
634386.0,5116.36,Bok Ramelb,no
634392.0,2448.77,Lashawn Puehler,no
634418.0,8401.79,Robyn Shofner,no
634423.0,4650.06,Melvin Samo,no
634424.0,8058.66,Jame Darbeau,no
634451.0,8193.56,Gene Henesey,no
634461.0,2472.23,Elmer Blumenfeld,no
634471.0,5192.38,Willene Parraga,no
634474.0,9805.83,Hertha Dennin,no
634478.0,9414.94,Velma Rowton,no
634503.0,20186.35,Greg Angelini,no
634523.0,7996.01,Takisha Bellas,no
634530.0,15251.58,Pilar Hasen,no
634561.0,4700.01,Cristina Selbig,no
634565.0,5528.66,Signe Rainey,no
634567.0,4944.94,Jude Bohren,no
634571.0,16828.16,Francisco Yambao,no
634582.0,10481.94,Yang Schulte,no
634594.0,2799.75,Erin Aceret,no
634615.0,28549.1,Dollie Varone,no
634660.0,15925.06,Retta Belsito,no
634663.0,18370.57,Abbie Moenius,no
634672.0,3895.03,Steve Frogge,no
634675.0,3028.78,Modesto Matro,no
634684.0,5325.72,Lakendra Michalec,no
634685.0,9235.68,Pricilla Selin,no
634696.0,28972.739999999998,Rory Allegrini,no
634709.0,10208.93,Marion Feraco,no
634718.0,27789.69,Jeannine Troglin,no
634727.0,2195.91,Rosaura Daza,no
634749.0,5320.34,Cortez Strzalkowski,no
634751.0,26329.08,Avis Parkhurst,no
634769.0,15261.060000000001,Beth Pleasure,no
634787.0,5539.46,Noelia Schrag,no
634807.0,9413.36,Tawana Kerschner,no
634835.0,3118.98,Darci Mayor,no
634841.0,5886.22,Martin Sul,no
634845.0,10232.48,Jinny Jipson,no
634849.0,2453.57,Benton Kopas,no
634850.0,2690.07,Tomeka Wolsdorf,no
634856.0,4491.91,Mathilda Vallon,no
634880.0,2749.41,Romona Suite,no
634893.0,19557.96,Venetta Houlton,no
634900.0,34735.06,Xiomara Mandt,no
634916.0,4504.16,Tonie Bulin,no
634956.0,2541.52,Cinda Oreily,no
634974.0,36632.53,Hipolito Stratman,no
634984.0,14980.05,Stanley Foppiano,no
635018.0,6678.6,Maryjo Mannis,no
635026.0,12052.89,Victor Alleruzzo,no
635031.0,13037.03,Eliz Jillson,no
635036.0,17349.03,Randal Kleinmann,no
635045.0,5896.54,Ruth Siskin,no
635062.0,8105.87,Deneen Murphy,no
635075.0,30205.01,Rima Perriello,no
635084.0,8068.62,Virgie Litter,no
635102.0,3515.83,Margarete Madewell,no
635141.0,14635.45,Maude Minella,no
635162.0,5555.83,Wade Roussos,no
635185.0,20998.26,Kristopher Fedak,no
635204.0,6793.77,Sol Glowski,no
635225.0,9141.22,Ammie Dinius,no
635249.0,4665.13,Masako Mcgeorge,no
635264.0,2359.42,Geraldine Ingle,no
635265.0,20096.89,Terry Perrelli,no
635269.0,3233.26,Horace Seiberlich,no
635302.0,10955.16,Cameron Gerrits,no
635334.0,35440.14,Juliann Menezes,no
635391.0,7658.18,Merna Marasigan,no
635398.0,5392.5,Julius Jenning,no
635468.0,5398.1,Johnie Revelez,no
635490.0,4650.52,Elia Monopoli,no
635506.0,4335.68,Rosario Zullinger,no
635509.0,16167.84,Clelia Zarzycki,no
635517.0,2914.09,Albert Nikolic,no
635531.0,5580.92,Tarra Christal,no
635548.0,2621.12,Malcolm Roderiquez,no
635554.0,18151.54,Kirby Antonakos,no
635616.0,6451.26,Monet Piro,no
635645.0,2648.35,Susie Lovstad,no
635670.0,17456.92,Erasmo Nelmark,no
635685.0,3040.25,Izola Moorman,no
635715.0,8370.57,Rheba Sharpley,no
635719.0,2489.66,Audrey Westmark,no
635753.0,5272.32,Sibyl Verhulst,no
635755.0,11982.42,Federico Hormander,no
635770.0,20957.61,Marguerite Ruscher,no
635805.0,7712.44,Mechelle Interrante,no
635809.0,14376.58,Princess Carrilo,no
635888.0,20310.93,Antone Yuan,no
635893.0,9657.58,Shizuko Morinville,no
635907.0,15107.88,Doyle Memory,no
635919.0,6847.59,Tanja Endo,no
635936.0,5107.16,Reid Bemboom,no
635940.0,10634.84,Kandy Desmet,no
635949.0,31215.69,Margarite Imlay,no
635951.0,7150.11,Altagracia Cridge,no
635996.0,60885.08,Ayana Balaban,yes
636000.0,3671.82,Stuart Greenrose,no
636001.0,9061.95,Laura Bujak,no
636007.0,5979.72,Suanne March,no
636012.0,6521.37,Williams Guardipee,no
636017.0,2674.08,Raymundo Digioia,no
636045.0,14616.37,Marcella Hadef,no
636065.0,7180.28,Tawny Geisler,no
636074.0,17103.79,Erick Crofts,no
636092.0,26666.78,Evon Saddler,no
636100.0,8061.2,Trang Delargy,no
636101.0,3508.91,Kennith Kreiss,no
636110.0,17000.24,Thersa Penquite,no
636157.0,2910.32,Hershel Concha,no
636164.0,2616.61,Izetta Schab,no
636177.0,6945.02,Rhonda Stjohns,no
636188.0,3975.32,Rhett Lipson,no
636201.0,56656.94,Autumn Eckland,yes
636204.0,3896.57,Terrence Dahlstrom,no
636206.0,10681.62,Yadira Furtado,no
636207.0,16706.12,Ghislaine Cohron,no
636213.0,24238.66,Sharolyn Hult,no
636214.0,7995.41,Alisa Wendelken,no
636223.0,28410.81,Malika Ficken,no
636244.0,4940.12,Tayna Timmermans,no
636251.0,2444.62,Meggan Brattain,no
636284.0,14917.33,Deneen Weigold,no
636293.0,8692.28,Erasmo Hanthorn,no
636301.0,3280.46,Dann Chancer,no
636364.0,12731.95,Gabriella Chavis,no
636388.0,27934.62,Millie Hyrkas,no
636409.0,26168.95,Deonna Kassebaum,no
636413.0,7322.93,Karina Leitner,no
636414.0,9247.46,Ellan Laws,no
636426.0,14203.62,Janette Ulseth,no
636437.0,3996.77,Jenine Palladino,no
636504.0,16468.22,Maida Uliano,no
636505.0,9730.74,Harley Stalberger,no
636506.0,7434.27,Perry Gimar,no
636526.0,2531.74,Darcy Palczynski,no
636529.0,4384.35,Neal Verhagen,no
636533.0,8799.23,Charita Fruehling,no
636537.0,13755.54,Sana Lindboe,no
636566.0,5161.7,Candi Sperazza,no
636582.0,4884.84,Brendan Bosket,no
636608.0,4992.06,Janiece Bucciero,no
636617.0,3199.82,Sharda Meinert,no
636621.0,14847.8,Tonya Hottes,no
636673.0,8428.47,Berry Alsberry,no
636697.0,2639.64,Jenelle Maggard,no
636709.0,2609.53,Jordan Mcmahill,no
636724.0,8730.42,Douglass Koenen,no
636745.0,5509.9,Kirsten Chavaria,no
636749.0,24672.66,Laurette Geremia,no
636753.0,14026.88,Rhiannon Ewelike,no
636754.0,8256.3,Olive Askegren,no
